draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	NNetBot
130	16	Goblin_Trashmaster	1	0	0	1
130	17	Horizon_Scholar	1	1	0	0
130	18	Psychic_Corrosion	1	0	0	0
130	19	Disperse	1	2	1	3
130	20	Mirror_Image	1	0	0	0
130	21	Disperse	1	2	2	1
130	22	Field_Creeper	1	2	4	2
130	23	Goblin_Motivator	1	2	2	6
130	24	Highland_Lake	1	2	6	3
130	25	Snapping_Drake	1	1	0	0
130	26	Highland_Lake	0	2	0	2
130	27	Anticipate	1	0	1	0
130	28	Onakke_Ogre	1	0	0	1
130	29	Aether_Tunnel	1	0	0	0
130	30	Plains_2	0	0	0	0
130	31	Demanding_Dragon	1	0	0	2
130	32	Bone_to_Ash	1	1	2	2
130	33	Skyscanner	1	4	0	1
130	34	Enigma_Drake	1	0	1	4
130	35	Disperse	1	1	0	1
130	36	Anticipate	1	1	1	1
130	37	Psychic_Corrosion	1	0	3	2
130	38	Act_of_Treason	1	2	2	2
130	39	Psychic_Corrosion	1	0	1	1
130	40	Doublecast	1	1	0	3
130	41	Invoke_the_Divine	0	0	3	2
130	42	Scholar_of_Stars	1	1	1	1
130	43	Macabre_Waltz	1	0	1	1
130	44	Talons_of_Wildwood	1	0	0	0
130	45	Foul_Orchard	0	0	0	0
131	1	Aviation_Pioneer	1	7	2	6
131	2	Skyscanner	1	4	2	3
131	3	Rogue's_Gloves	1	0	7	2
131	4	Aviation_Pioneer	1	4	0	3
131	5	Divination	1	4	0	3
131	6	Field_Creeper	1	2	8	4
131	7	Omenspeaker	1	2	1	6
131	8	Cancel	1	2	0	4
131	9	Scholar_of_Stars	1	0	1	6
131	10	Scholar_of_Stars	1	1	0	3
131	11	Highland_Lake	1	1	0	4
131	12	Bone_to_Ash	1	0	0	2
131	13	Mistcaller	0	0	1	2
131	14	Tormenting_Voice	1	0	0	0
131	15	Timber_Gorge	0	0	0	0
131	16	Manalith	1	6	12	7
131	17	Gearsmith_Guardian	1	5	1	7
131	18	Aven_Wind_Mage	1	5	0	7
131	19	Skyscanner	0	3	5	2
131	20	Fountain_of_Renewal	1	1	7	5
131	21	Anticipate	1	2	1	8
131	22	Anticipate	1	2	0	6
131	23	Totally_Lost	1	4	0	6
131	24	Ghostform	1	2	3	5
131	25	Meandering_River	1	1	0	2
131	26	Plains_3	1	3	4	4
131	27	Gearsmith_Prodigy	1	0	0	2
131	28	Island_1	1	1	2	2
131	29	Sovereign's_Bite	1	0	1	1
131	30	Plains_2	0	0	0	0
131	31	Disperse	1	5	1	10
131	32	Explosive_Apparatus	1	6	7	7
131	33	Salvager_of_Secrets	1	3	3	11
131	34	Gearsmith_Guardian	0	2	3	7
131	35	Disperse	1	5	1	6
131	36	Wall_of_Mist	1	1	3	6
131	37	Totally_Lost	0	1	0	4
131	38	Anticipate	1	1	1	5
131	39	Gearsmith_Prodigy	1	1	0	5
131	40	Field_Creeper	0	2	3	3
131	41	Manalith	0	1	2	0
131	42	Magistrate's_Scepter	1	0	3	2
131	43	Duress	1	0	1	1
131	44	Walking_Corpse	1	0	1	1
131	45	Plains_1	0	0	0	0
132	1	Spit_Flame	1	0	0	0
132	2	Lich's_Caress	1	5	1	0
132	3	Mystic_Archaeologist	0	0	0	1
132	4	Skyscanner	1	5	2	0
132	5	Skymarch_Bloodletter	1	3	4	0
132	6	Dwindle	1	3	1	2
132	7	Forsaken_Sanctuary	1	4	8	1
132	8	Omenspeaker	1	1	0	0
132	9	Scholar_of_Stars	1	1	0	0
132	10	Salvager_of_Secrets	0	0	1	2
132	11	Trusty_Packbeast	0	0	1	0
132	12	Gearsmith_Prodigy	0	0	0	0
132	13	Oakenform	1	0	1	1
132	14	Plummet	1	0	0	0
132	15	Ghostform	0	0	0	0
132	16	Nicol_Bolas_the_Ravager	1	0	0	0
132	17	Electrify	1	4	0	0
132	18	Strangling_Spores	1	4	8	0
132	19	Rise_from_the_Grave	1	0	5	0
132	20	Departed_Deckhand	1	0	0	0
132	21	Reassembling_Skeleton	1	1	5	0
132	22	Sift	1	0	2	1
132	23	Enigma_Drake	1	0	0	0
132	24	Field_Creeper	1	1	1	1
132	25	Doomed_Dissenter	1	0	4	0
132	26	Walking_Corpse	1	1	3	1
132	27	Infernal_Scarring	1	0	3	0
132	28	Tolarian_Scholar	1	0	0	0
132	29	Wall_of_Mist	1	0	0	0
132	30	Mountain_1	0	0	0	0
132	31	Plague_Mare	1	1	3	0
132	32	Essence_Scatter	1	3	0	1
132	33	Psychic_Symbiont	1	0	0	0
132	34	Skyscanner	1	4	0	0
132	35	Highland_Lake	0	6	1	2
132	36	Submerged_Boneyard	1	5	0	1
132	37	Submerged_Boneyard	1	2	1	0
132	38	Duress	1	2	6	2
132	39	Walking_Corpse	0	1	4	1
132	40	Infernal_Scarring	0	1	4	1
132	41	Anticipate	0	0	2	0
132	42	Ghirapur_Guide	1	0	0	1
132	43	Enigma_Drake	1	0	0	0
132	44	Reliquary_Tower	0	0	1	0
132	45	Enigma_Drake	0	0	0	0
133	1	Luminous_Bonds	1	4	0	0
133	2	Star-Crowned_Stag	1	5	0	0
133	3	Strangling_Spores	1	5	2	1
133	4	Star-Crowned_Stag	1	5	1	0
133	5	Take_Vengeance	1	3	0	0
133	6	Pegasus_Courser	1	1	0	0
133	7	Mighty_Leap	1	2	1	2
133	8	Loxodon_Line_Breaker	0	1	1	1
133	9	Star-Crowned_Stag	1	1	0	0
133	10	Dwarven_Priest	1	2	1	0
133	11	Duress	1	2	4	1
133	12	Forsaken_Sanctuary	1	0	0	0
133	13	Bogstomper	0	0	1	0
133	14	Knight_of_the_Tusk	0	0	0	0
133	15	Naturalize	0	0	0	0
133	16	Luminous_Bonds	1	6	0	0
133	17	Take_Vengeance	1	5	1	0
133	18	Explosive_Apparatus	1	4	2	0
133	19	Hired_Blade	1	4	8	3
133	20	Explosive_Apparatus	1	3	2	1
133	21	Child_of_Night	1	3	7	0
133	22	Child_of_Night	1	3	6	0
133	23	Walking_Corpse	1	1	6	1
133	24	Knight_of_the_Tusk	1	2	3	0
133	25	Sovereign's_Bite	1	1	4	1
133	26	Infectious_Horror	1	1	3	0
133	27	Poison-Tip_Archer	0	0	3	0
133	28	Talons_of_Wildwood	1	0	0	0
133	29	Ajani's_Welcome	0	0	0	0
133	30	Forest_3	0	0	0	0
133	31	Strangling_Spores	1	6	8	0
133	32	Death_Baron	1	0	0	0
133	33	Dwarven_Priest	1	4	4	1
133	34	Child_of_Night	1	3	5	0
133	35	Trusty_Packbeast	1	4	7	2
133	36	Doomed_Dissenter	1	3	5	0
133	37	Rustwing_Falcon	1	2	4	1
133	38	Daggerback_Basilisk	1	2	0	3
133	39	Thornhide_Wolves	1	2	1	4
133	40	Greenwood_Sentinel	1	1	0	3
133	41	Knight_of_the_Tusk	0	0	2	1
133	42	Daggerback_Basilisk	1	0	0	1
133	43	Snapping_Drake	0	0	0	1
133	44	Elvish_Rejuvenator	1	0	0	0
133	45	Forest_3	0	0	0	0
134	1	Demon_of_Catastrophes	1	0	0	0
134	2	Ajani's_Pridemate	1	0	1	0
134	3	Ajani's_Welcome	1	0	11	2
134	4	Child_of_Night	1	4	1	1
134	5	Ajani's_Welcome	1	0	6	3
134	6	Viashino_Pyromancer	1	2	5	7
134	7	Onakke_Ogre	1	2	4	5
134	8	Sovereign's_Bite	1	1	2	0
134	9	Havoc_Devils	0	0	4	4
134	10	Forsaken_Sanctuary	0	0	0	0
134	11	Daggerback_Basilisk	0	1	1	2
134	12	Lava_Axe	0	0	1	0
134	13	Forsaken_Sanctuary	1	0	0	0
134	14	Sovereign's_Bite	0	0	0	0
134	15	Forest_3	0	0	0	0
134	16	Sovereign's_Bite	1	4	7	4
134	17	Sovereign's_Bite	1	3	10	4
134	18	Sovereign's_Bite	1	3	7	2
134	19	Goblin_Instigator	1	4	8	5
134	20	Vigilant_Baloth	1	0	0	2
134	21	Infectious_Horror	1	1	3	0
134	22	Guttersnipe	1	1	5	5
134	23	Goblin_Motivator	1	2	5	6
134	24	Doomed_Dissenter	1	1	0	0
134	25	Dryad_Greenseeker	0	0	0	3
134	26	Talons_of_Wildwood	1	0	1	1
134	27	Highland_Game	1	0	1	1
134	28	Root_Snare	0	1	0	1
134	29	Root_Snare	1	0	0	0
134	30	Foul_Orchard	0	0	0	0
134	31	Leonin_Warleader	1	0	0	0
134	32	Viashino_Pyromancer	1	5	12	12
134	33	Child_of_Night	1	5	5	1
134	34	Vigilant_Baloth	0	0	0	3
134	35	Sovereign's_Bite	1	3	7	3
134	36	Doomed_Dissenter	1	5	1	1
134	37	Havoc_Devils	1	3	7	7
134	38	Doomed_Dissenter	1	2	2	1
134	39	Submerged_Boneyard	1	2	6	2
134	40	Doomed_Dissenter	1	1	0	0
134	41	Gigantosaurus	0	0	0	1
134	42	Lava_Axe	1	1	2	2
134	43	Knight_of_the_Tusk	1	1	0	0
134	44	Root_Snare	1	0	0	0
134	45	Plains_3	0	0	0	0
135	1	Lathliss_Dragon_Queen	1	0	0	0
135	2	Enigma_Drake	1	0	0	2
135	3	Thud	1	0	1	1
135	4	Tectonic_Rift	1	0	1	1
135	5	Sparktongue_Dragon	1	2	1	0
135	6	Fire_Elemental	1	2	0	4
135	7	Smelt	1	2	5	3
135	8	Lava_Axe	1	1	2	3
135	9	Tectonic_Rift	1	0	1	2
135	10	Snapping_Drake	1	0	0	1
135	11	Forest_1	1	0	4	4
135	12	Gearsmith_Prodigy	1	0	0	3
135	13	Smelt	1	0	0	1
135	14	Plains_2	0	0	1	1
135	15	Greenwood_Sentinel	0	0	0	0
135	16	Metamorphic_Alteration	1	0	0	2
135	17	Enigma_Drake	1	0	0	5
135	18	Enigma_Drake	1	0	0	6
135	19	Goblin_Motivator	1	3	9	2
135	20	Anticipate	1	2	2	6
135	21	Goblin_Motivator	1	4	3	0
135	22	Guttersnipe	1	0	0	0
135	23	Onakke_Ogre	1	2	0	0
135	24	Trumpet_Blast	1	1	1	1
135	25	Lava_Axe	1	1	2	1
135	26	Essence_Scatter	1	0	0	3
135	27	Highland_Lake	0	1	0	1
135	28	Plains_1	0	1	2	2
135	29	Tolarian_Scholar	1	1	0	1
135	30	Sovereign's_Bite	0	0	0	0
135	31	Totally_Lost	1	4	5	13
135	32	Wall_of_Mist	0	3	4	11
135	33	Essence_Scatter	1	2	2	6
135	34	Sai_Master_Thopterist	1	0	0	6
135	35	Aven_Wind_Mage	1	2	0	9
135	36	Viashino_Pyromancer	1	2	2	1
135	37	Smelt	1	4	5	5
135	38	Disperse	1	1	0	5
135	39	Tolarian_Scholar	1	1	1	6
135	40	Tolarian_Scholar	1	1	0	3
135	41	Lava_Axe	1	1	3	3
135	42	Smelt	1	0	1	2
135	43	Island_3	1	0	2	2
135	44	Forest_2	0	0	1	1
135	45	Mountain_4	0	0	0	0
136	1	Transmogrifying_Wand	1	0	0	0
136	2	Psychic_Symbiont	1	1	1	0
136	3	Switcheroo	0	1	0	0
136	4	Strangling_Spores	1	5	2	0
136	5	Snapping_Drake	0	3	0	0
136	6	Two-Headed_Zombie	1	1	4	0
136	7	Epicure_of_Blood	1	3	2	0
136	8	Manalith	0	3	2	0
136	9	Child_of_Night	1	2	5	0
136	10	Walking_Corpse	1	2	3	0
136	11	Hired_Blade	1	0	2	1
136	12	Bogstomper	1	2	1	0
136	13	Infectious_Horror	0	1	0	0
136	14	Mighty_Leap	1	0	0	0
136	15	Mountain_4	0	0	0	0
136	16	Horizon_Scholar	1	1	2	1
136	17	Salvager_of_Secrets	1	6	1	0
136	18	Sift	1	0	0	0
136	19	Doomed_Dissenter	1	4	3	0
136	20	Chaos_Wand	1	0	1	1
136	21	Skeleton_Archer	1	2	2	0
136	22	Hired_Blade	1	2	3	0
136	23	Vampire_Neonate	1	3	1	0
136	24	Salvager_of_Secrets	1	3	0	0
136	25	Fraying_Omnipotence	1	0	4	1
136	26	Hired_Blade	1	2	0	0
136	27	Inferno_Hellion	1	0	1	0
136	28	Highland_Game	1	1	0	0
136	29	Naturalize	0	0	0	0
136	30	Island_4	0	0	0	0
136	31	Switcheroo	1	2	1	1
136	32	Skeleton_Archer	1	5	1	1
136	33	Dwindle	1	6	2	0
136	34	Strangling_Spores	1	4	1	0
136	35	Gravedigger	1	2	0	0
136	36	Frilled_Sea_Serpent	1	5	0	0
136	37	Totally_Lost	1	3	1	0
136	38	Manalith	0	3	0	0
136	39	Duress	1	2	1	0
136	40	Doomed_Dissenter	1	2	0	0
136	41	Hired_Blade	0	2	0	0
136	42	Infectious_Horror	1	1	1	0
136	43	Inferno_Hellion	1	0	0	0
136	44	Smelt	1	0	0	0
136	45	Island_3	0	0	0	0
137	1	Ajani's_Pridemate	1	1	0	0
137	2	Child_of_Night	1	3	6	3
137	3	Gallant_Cavalry	1	5	1	1
137	4	Fraying_Omnipotence	1	0	10	10
137	5	Mighty_Leap	1	2	1	0
137	6	Child_of_Night	1	3	8	2
137	7	Daybreak_Chaplain	1	2	1	0
137	8	Mind_Rot	1	3	4	4
137	9	Knight's_Pledge	1	1	1	0
137	10	Dragon_Egg	1	0	0	0
137	11	Aethershield_Artificer	1	0	0	0
137	12	Knight's_Pledge	1	1	1	0
137	13	Reliquary_Tower	1	0	1	1
137	14	Knight's_Pledge	0	0	1	0
137	15	Revitalize	0	0	0	0
137	16	Rise_from_the_Grave	1	1	10	5
137	17	Epicure_of_Blood	1	6	9	7
137	18	Daybreak_Chaplain	1	2	4	1
137	19	Take_Vengeance	1	2	3	2
137	20	Vampire_Neonate	1	1	6	6
137	21	Strangling_Spores	0	4	6	3
137	22	Invoke_the_Divine	1	2	3	1
137	23	Infernal_Scarring	1	1	6	5
137	24	Inspired_Charge	1	0	0	0
137	25	Knight's_Pledge	1	1	2	0
137	26	Gearsmith_Guardian	1	0	0	2
137	27	Gearsmith_Guardian	1	0	0	1
137	28	Infectious_Horror	0	0	1	1
137	29	Ghostform	1	0	0	0
137	30	Crash_Through	0	0	0	0
137	31	Lena_Selfless_Champion	1	0	0	0
137	32	Regal_Bloodlord	1	0	13	5
137	33	Make_a_Stand	1	0	3	2
137	34	Strangling_Spores	1	4	6	3
137	35	Vampire_Neonate	1	2	7	8
137	36	Catalyst_Elemental	1	3	3	2
137	37	Field_Creeper	1	3	3	2
137	38	Mighty_Leap	1	0	2	1
137	39	Take_Vengeance	0	1	0	0
137	40	Revitalize	1	0	1	1
137	41	Lava_Axe	1	0	0	0
137	42	Invoke_the_Divine	0	0	1	0
137	43	Novice_Knight	1	0	0	0
137	44	Ghostform	0	0	0	0
137	45	Island_3	0	0	0	0
138	1	Luminous_Bonds	1	4	0	0
138	2	Druid_of_the_Cowl	1	3	1	4
138	3	Pegasus_Courser	1	4	0	0
138	4	Rhox_Oracle	1	3	2	4
138	5	Rustwing_Falcon	1	2	2	2
138	6	Colossal_Majesty	1	1	2	5
138	7	Leonin_Vanguard	1	0	1	1
138	8	Oreskos_Swiftclaw	1	1	1	1
138	9	Greenwood_Sentinel	1	3	5	6
138	10	Leonin_Vanguard	1	0	1	2
138	11	Leonin_Vanguard	0	0	1	2
138	12	Omniscience	1	0	2	0
138	13	Revitalize	1	0	0	0
138	14	Wall_of_Vines	1	1	1	1
138	15	Island_1	0	0	0	0
138	16	Hieromancer's_Cage	1	1	0	0
138	17	Vine_Mare	0	1	0	2
138	18	Take_Vengeance	1	5	0	0
138	19	Druid_of_the_Cowl	0	5	1	4
138	20	Novice_Knight	1	0	2	1
138	21	Rustwing_Falcon	1	2	2	0
138	22	Tranquil_Expanse	1	3	8	3
138	23	Rustwing_Falcon	1	1	3	1
138	24	Elvish_Rejuvenator	0	0	0	2
138	25	Greenwood_Sentinel	1	2	1	4
138	26	Plains_1	1	3	4	4
138	27	Detection_Tower	1	0	2	2
138	28	Knight_of_the_Tusk	1	0	0	0
138	29	Wall_of_Vines	1	1	0	1
138	30	Reliquary_Tower	0	0	0	0
138	31	Angel_of_the_Dawn	1	7	1	1
138	32	Angel_of_the_Dawn	1	5	0	2
138	33	Rhox_Oracle	1	4	1	8
138	34	Gallant_Cavalry	1	6	0	0
138	35	Star-Crowned_Stag	1	4	1	1
138	36	Rhox_Oracle	1	3	1	4
138	37	Giant_Spider	1	2	1	3
138	38	Rhox_Oracle	0	2	1	4
138	39	Rupture_Spire	1	0	0	3
138	40	Greenwood_Sentinel	1	3	1	4
138	41	Oakenform	1	2	0	3
138	42	Submerged_Boneyard	1	2	3	2
138	43	Mighty_Leap	0	1	0	1
138	44	Leonin_Vanguard	1	0	0	0
138	45	Forest_4	0	0	0	0
139	1	Metamorphic_Alteration	1	0	2	3
139	2	Exclusion_Mage	1	0	1	0
139	3	Shock	1	2	0	1
139	4	Disperse	1	3	3	0
139	5	Boggart_Brute	1	2	0	1
139	6	Sparktongue_Dragon	1	3	0	3
139	7	Omenspeaker	0	1	2	0
139	8	Havoc_Devils	1	1	1	3
139	9	Fire_Elemental	1	0	0	5
139	10	Goblin_Motivator	1	2	0	4
139	11	Woodland_Stream	0	0	4	1
139	12	Isolate	0	0	2	2
139	13	Invoke_the_Divine	1	0	0	1
139	14	Apex_of_Power	1	0	0	0
139	15	Mountain_1	0	0	0	0
139	16	Windreader_Sphinx	1	0	0	0
139	17	Sift	1	0	3	0
139	18	Aviation_Pioneer	0	3	2	0
139	19	Aviation_Pioneer	1	3	0	0
139	20	Aviation_Pioneer	1	1	1	0
139	21	Hostile_Minotaur	1	3	1	6
139	22	Skyrider_Patrol	1	0	8	0
139	23	Essence_Scatter	1	1	0	1
139	24	Wall_of_Mist	1	1	0	2
139	25	Goblin_Motivator	1	1	0	4
139	26	Highland_Lake	1	1	0	2
139	27	Gearsmith_Prodigy	1	1	2	0
139	28	Crash_Through	1	0	0	1
139	29	Foul_Orchard	0	0	1	1
139	30	Daggerback_Basilisk	0	0	0	0
139	31	Hostile_Minotaur	1	5	3	12
139	32	Aven_Wind_Mage	1	4	6	2
139	33	Siegebreaker_Giant	1	2	1	7
139	34	Lightning_Strike	1	0	0	3
139	35	Boggart_Brute	1	3	2	9
139	36	Aven_Wind_Mage	1	1	0	0
139	37	Crash_Through	1	2	5	6
139	38	Viashino_Pyromancer	1	3	1	5
139	39	Goblin_Instigator	0	1	0	6
139	40	Act_of_Treason	1	1	2	4
139	41	Woodland_Stream	1	2	4	0
139	42	Oreskos_Swiftclaw	0	1	0	2
139	43	Naturalize	1	1	1	1
139	44	Wall_of_Vines	1	0	0	0
139	45	Island_3	0	0	0	0
140	1	Skyrider_Patrol	0	1	0	0
140	2	Exclusion_Mage	1	0	0	0
140	3	Rabid_Bite	1	4	1	1
140	4	Druid_of_the_Cowl	1	4	0	0
140	5	Tolarian_Scholar	1	4	1	3
140	6	Rhox_Oracle	1	1	1	0
140	7	Gigantosaurus	1	0	1	0
140	8	Woodland_Stream	1	2	0	1
140	9	Scholar_of_Stars	1	5	0	0
140	10	Naturalize	1	1	1	0
140	11	Highland_Game	1	1	0	0
140	12	Angel_of_the_Dawn	1	0	0	0
140	13	Isolate	1	0	1	1
140	14	Timber_Gorge	1	0	0	1
140	15	Island_1	0	0	0	0
140	16	Skyscanner	1	5	2	1
140	17	Giant_Spider	1	5	0	0
140	18	Skyrider_Patrol	1	0	0	0
140	19	Skyrider_Patrol	1	1	0	0
140	20	Aven_Wind_Mage	1	2	1	0
140	21	Horizon_Scholar	1	0	0	0
140	22	Aven_Wind_Mage	1	3	0	0
140	23	Ghostform	1	2	2	2
140	24	Essence_Scatter	1	2	0	0
140	25	Highland_Game	1	1	1	1
140	26	Rhox_Oracle	1	0	0	0
140	27	Greenwood_Sentinel	0	1	1	1
140	28	Root_Snare	1	0	2	1
140	29	Wall_of_Vines	0	0	0	0
140	30	Island_4	0	0	0	0
140	31	Disperse	1	4	3	3
140	32	Divination	1	6	3	1
140	33	Meteor_Golem	1	2	0	0
140	34	Skyscanner	0	4	2	1
140	35	Cancel	1	3	4	4
140	36	Gearsmith_Guardian	1	3	1	3
140	37	Dwindle	1	1	1	0
140	38	Naturalize	1	2	2	2
140	39	Elvish_Rejuvenator	1	2	1	0
140	40	Woodland_Stream	0	4	0	0
140	41	Cancel	1	1	1	1
140	42	Child_of_Night	1	2	2	1
140	43	Manalith	1	1	0	0
140	44	Forest_3	0	0	1	1
140	45	Cancel	0	0	0	0
141	1	Scapeshift	1	0	14	5
141	2	Viashino_Pyromancer	1	5	9	6
141	3	Rogue's_Gloves	1	0	7	3
141	4	Viashino_Pyromancer	1	2	8	8
141	5	Lava_Axe	1	1	7	8
141	6	Hostile_Minotaur	1	2	4	6
141	7	Chaos_Wand	0	0	2	0
141	8	Scapeshift	1	0	4	2
141	9	Lava_Axe	1	1	3	4
141	10	Wall_of_Vines	0	1	0	4
141	11	Titanic_Growth	1	2	1	1
141	12	Daggerback_Basilisk	0	2	1	1
141	13	Highland_Game	0	0	0	1
141	14	Apex_of_Power	0	0	0	0
141	15	Island_4	0	0	0	0
141	16	Shock	1	6	2	7
141	17	Shock	1	3	2	6
141	18	Shock	1	6	0	3
141	19	Boggart_Brute	1	5	1	9
141	20	Explosive_Apparatus	1	3	3	2
141	21	Trumpet_Blast	1	3	2	8
141	22	Enigma_Drake	1	0	8	0
141	23	Lava_Axe	1	3	5	6
141	24	Aven_Wind_Mage	1	2	3	0
141	25	Wall_of_Mist	0	0	5	0
141	26	Smelt	1	2	2	3
141	27	Colossal_Dreadmaw	0	0	0	0
141	28	Wall_of_Vines	1	1	1	0
141	29	Apex_of_Power	1	0	0	0
141	30	Infectious_Horror	0	0	0	0
141	31	Havoc_Devils	1	6	4	9
141	32	Enigma_Drake	1	1	13	5
141	33	Banefire	1	0	0	0
141	34	Viashino_Pyromancer	1	4	4	4
141	35	Sure_Strike	1	4	2	8
141	36	Viashino_Pyromancer	1	3	4	5
141	37	Onakke_Ogre	1	2	1	2
141	38	Thud	1	0	1	1
141	39	Lava_Axe	1	2	1	3
141	40	Act_of_Treason	1	2	1	3
141	41	Tormenting_Voice	1	0	0	2
141	42	Diregraf_Ghoul	1	0	1	2
141	43	Wall_of_Vines	0	0	1	0
141	44	Smelt	0	1	0	1
141	45	Alpine_Moon	0	0	0	0
142	1	Arcades_the_Strategist	1	0	0	0
142	2	Wall_of_Vines	1	3	10	8
142	3	Surge_Mare	1	1	0	0
142	4	Wall_of_Vines	1	5	0	6
142	5	Meandering_River	1	4	0	2
142	6	Titanic_Growth	1	2	1	2
142	7	Gallant_Cavalry	1	0	3	1
142	8	Elvish_Clancaller	1	0	2	2
142	9	Wall_of_Mist	1	1	0	2
142	10	Greenwood_Sentinel	1	1	1	2
142	11	Elvish_Rejuvenator	1	2	0	1
142	12	Invoke_the_Divine	1	1	0	1
142	13	Amulet_of_Safekeeping	1	0	2	2
142	14	Trumpet_Blast	1	0	0	0
142	15	Knight's_Pledge	0	0	0	0
142	16	Mystic_Archaeologist	1	0	0	0
142	17	Manalith	1	5	6	3
142	18	Aerial_Engineer	1	0	0	0
142	19	Ghastbark_Twins	1	0	4	5
142	20	Surge_Mare	1	1	0	0
142	21	Rhox_Oracle	1	2	1	6
142	22	Wall_of_Mist	1	5	1	4
142	23	Manalith	1	1	2	0
142	24	Mirror_Image	1	1	0	0
142	25	Giant_Spider	0	2	0	3
142	26	Aviation_Pioneer	1	2	0	0
142	27	Disperse	1	0	0	0
142	28	Salvager_of_Secrets	1	0	0	0
142	29	Mistcaller	0	0	1	1
142	30	Omniscience	0	0	0	0
142	31	Patient_Rebuilding	1	0	0	0
142	32	Essence_Scatter	1	7	3	2
142	33	Vaevictis_Asmadi_the_Dire	1	0	12	2
142	34	Rhox_Oracle	1	4	2	6
142	35	Salvager_of_Secrets	1	3	1	2
142	36	Skyrider_Patrol	1	1	0	3
142	37	Divination	1	2	2	1
142	38	Rhox_Oracle	1	4	0	5
142	39	Omenspeaker	1	3	2	2
142	40	Meandering_River	1	4	0	1
142	41	Naturalize	1	1	1	2
142	42	Skilled_Animator	1	0	0	0
142	43	Ghostform	0	1	1	1
142	44	Frilled_Sea_Serpent	0	1	0	0
142	45	Mountain_4	0	0	0	0
143	1	Fell_Specter	1	1	4	3
143	2	Vigilant_Baloth	1	0	2	1
143	3	Take_Vengeance	1	5	2	0
143	4	Dryad_Greenseeker	1	0	0	1
143	5	Giant_Spider	1	2	0	5
143	6	Daggerback_Basilisk	1	1	0	4
143	7	Foul_Orchard	0	1	0	4
143	8	Rhox_Oracle	1	2	0	5
143	9	Wall_of_Vines	1	2	0	6
143	10	Wall_of_Vines	1	1	1	4
143	11	Tranquil_Expanse	1	1	0	0
143	12	Island_1	1	0	3	3
143	13	Highland_Game	1	0	0	0
143	14	Goblin_Motivator	1	1	0	1
143	15	Tolarian_Scholar	0	0	0	0
143	16	Reassembling_Skeleton	1	1	0	0
143	17	Druid_of_the_Cowl	1	3	0	4
143	18	Ghastbark_Twins	1	0	0	5
143	19	Ghastbark_Twins	1	0	2	7
143	20	Dryad_Greenseeker	1	0	1	3
143	21	Centaur_Courser	1	2	3	7
143	22	Sovereign's_Bite	1	3	4	0
143	23	Infernal_Reckoning	1	0	2	3
143	24	Duress	0	1	4	1
143	25	Detection_Tower	1	0	3	1
143	26	Duress	1	0	2	0
143	27	Naturalize	1	1	1	2
143	28	Woodland_Stream	1	0	0	2
143	29	Greenwood_Sentinel	0	1	1	1
143	30	Forest_3	0	0	0	0
143	31	Fell_Specter	1	2	0	0
143	32	Skymarch_Bloodletter	1	5	1	0
143	33	Skeleton_Archer	1	4	1	0
143	34	Dryad_Greenseeker	1	0	1	3
143	35	Recollect	1	0	4	7
143	36	Titanic_Growth	1	0	0	4
143	37	Fountain_of_Renewal	1	1	0	1
143	38	Skymarch_Bloodletter	1	2	0	0
143	39	Highland_Game	1	3	1	5
143	40	Titanic_Growth	0	0	0	2
143	41	Foul_Orchard	1	0	0	2
143	42	Wall_of_Vines	1	1	2	3
143	43	Stitcher's_Supplier	1	0	0	0
143	44	Sovereign's_Bite	0	0	1	0
143	45	Plains_4	0	0	0	0
144	1	Demanding_Dragon	1	0	0	0
144	2	Electrify	1	3	1	0
144	3	Boggart_Brute	1	2	0	0
144	4	Regal_Bloodlord	1	2	11	3
144	5	Cavalry_Drillmaster	0	2	0	3
144	6	Goblin_Motivator	1	2	2	5
144	7	Lava_Axe	1	2	1	1
144	8	Sure_Strike	1	2	1	1
144	9	Oreskos_Swiftclaw	1	1	0	1
144	10	Bogstomper	1	0	1	3
144	11	Tectonic_Rift	1	0	1	3
144	12	Viashino_Pyromancer	1	0	0	0
144	13	Smelt	1	0	0	1
144	14	Timber_Gorge	0	0	0	1
144	15	Forest_4	0	0	0	0
144	16	Departed_Deckhand	1	1	1	3
144	17	Star-Crowned_Stag	1	4	0	4
144	18	Lava_Axe	1	4	3	3
144	19	Pegasus_Courser	1	5	0	6
144	20	Wall_of_Mist	1	2	7	8
144	21	Sure_Strike	1	2	1	1
144	22	Boggart_Brute	1	1	0	0
144	23	Lava_Axe	1	1	2	4
144	24	Desecrated_Tomb	0	0	2	2
144	25	Millstone	1	1	1	2
144	26	Knight's_Pledge	1	1	0	1
144	27	Trumpet_Blast	1	0	0	2
144	28	Rhox_Oracle	1	0	0	0
144	29	Aether_Tunnel	0	0	0	0
144	30	Island_2	0	0	0	0
144	31	Luminous_Bonds	1	6	0	4
144	32	Herald_of_Faith	1	0	0	6
144	33	Lightning_Mare	1	1	2	1
144	34	Volley_Veteran	1	0	0	0
144	35	Goblin_Motivator	1	3	5	4
144	36	Viashino_Pyromancer	1	1	3	2
144	37	Revitalize	1	1	3	7
144	38	Thornhide_Wolves	1	1	0	0
144	39	Viashino_Pyromancer	1	2	1	0
144	40	Boggart_Brute	1	0	0	1
144	41	Viashino_Pyromancer	1	1	1	1
